window|hide layer 1|hide layer 2|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
4|3|16|1,320905|6,171269|1,334941|1,527516|2,804290|6,579855|1,327686|1,536228|2,804290
4|3|17|1,219376|4,737996|1,648785|1,724902|2,340402|6,551211|1,896611|1,772950|2,340402
4|3|18|1,148020|3,962623|1,570765|1,800103|2,151649|6,565292|1,587471|1,884610|2,151649
4|3|19|1,240305|5,648341|1,356905|1,540988|2,832458|6,597712|1,359295|1,513085|2,832458
4|3|20|1,204019|5,022209|1,415827|1,635607|2,423429|6,515353|1,421892|1,690244|2,423429
4|4|1|1,176355|4,561960|1,248580|1,357736|2,541033|6,725523|1,258754|1,378579|2,541033
4|4|2|0,831246|2,798748|1,351624|1,520717|2,117026|6,693683|1,284467|1,670750|2,117026
4|4|3|0,859849|3,215769|1,319310|1,480527|2,270275|6,635430|1,300564|1,639991|2,270275
4|4|4|0,998968|3,829009|1,584956|1,606806|2,254190|6,647205|1,677465|1,742472|2,254190
4|4|5|0,890223|3,095740|1,349713|1,510559|2,160680|6,639697|1,319708|1,692004|2,160680
4|4|6|0,879401|2,759631|1,341413|1,448991|1,886953|6,817165|1,258845|1,726227|1,886953
4|4|7|0,982929|4,537636|1,383017|1,603686|2,188099|6,595143|1,283916|1,794691|2,188099
4|4|8|1,039946|2,998795|1,375358|1,494582|1,892957|6,814572|1,287307|1,614854|1,892957
4|4|9|0,871237|3,580894|1,375218|1,560540|2,189805|6,654923|1,343425|1,645591|2,189805
4|4|10|1,316962|5,953209|1,304751|1,476783|2,757369|6,620262|1,300772|1,482716|2,757369
4|4|11|1,378976|6,041529|1,281065|1,433513|2,698351|6,656041|1,279053|1,442223|2,698351
4|4|12|0,951915|3,201425|1,326704|1,431155|2,259278|6,636526|1,366988|1,626785|2,259278
4|4|13|1,406119|5,808922|1,325631|1,514527|2,801847|6,585882|1,321284|1,525036|2,801847
4|4|14|1,425611|5,883597|1,373033|1,552239|2,678586|6,548915|1,403501|1,590954|2,678586
4|4|15|1,102718|5,719439|1,511799|1,517850|2,620108|6,594001|1,649175|1,498207|2,620108
4|4|16|0,965699|4,954551|1,332816|1,510565|2,672561|6,582988|1,335673|1,571301|2,672561
4|4|17|1,150101|5,683007|1,342575|1,536136|2,820871|6,580896|1,332480|1,537833|2,820871
4|4|18|1,181337|6,048949|1,307882|1,477471|2,767296|6,610925|1,312302|1,487664|2,767296
4|4|19|1,640896|6,421331|1,338768|1,521855|2,824178|6,609959|1,336017|1,487231|2,824178
4|4|20|1,330132|5,694561|1,371048|1,472813|2,719374|6,589356|1,422351|1,501601|2,719374
4|5|1|1,074941|3,828778|1,250784|1,346897|2,338428|6,718934|1,250802|1,462930|2,338428
4|5|2|0,900790|3,142992|1,444773|1,557990|2,443339|6,656351|1,481970|1,633615|2,443339
4|5|3|0,795770|2,986806|1,362854|1,508750|1,928308|6,828282|1,255800|1,744525|1,928308
4|5|4|0,943355|3,483274|1,334734|1,473526|2,349720|6,627140|1,339217|1,607950|2,349720
4|5|5|0,990408|3,892198|1,264859|1,398743|2,516085|6,678865|1,267023|1,465341|2,516085
4|5|6|1,094146|4,468958|1,280618|1,434205|2,576316|6,672835|1,271998|1,464275|2,576316
4|5|7|0,963748|3,740251|1,328788|1,484511|2,268328|6,593934|1,330103|1,673815|2,268328
4|5|8|0,905248|4,001771|1,351472|1,545290|2,223736|6,613799|1,295897|1,706012|2,223736
4|5|9|1,086405|4,736073|1,285879|1,436655|2,518735|6,664166|1,269799|1,503025|2,518735
4|5|10|1,096483|5,704194|1,297648|1,455125|2,698919|6,633713|1,298614|1,474660|2,698919
4|5|11|0,999359|3,908971|1,388197|1,552147|1,935475|6,625293|1,375832|1,688628|1,935475
4|5|12|0,982334|2,896942|1,464578|1,576213|1,966192|6,790426|1,426819|1,856699|1,966192
4|5|13|1,018999|3,901285|1,310188|1,475952|2,521555|6,603876|1,317811|1,579701|2,521555
4|5|14|1,051517|3,956837|1,433956|1,686356|2,200975|6,654208|1,319100|1,635741|2,200975
4|5|15|1,221140|5,770494|1,306030|1,387085|2,627048|6,657996|1,362658|1,419414|2,627048
4|5|16|1,087935|5,206373|1,338806|1,515757|2,599004|6,587921|1,354687|1,563628|2,599004
4|5|17|0,960186|4,574260|1,279682|1,420103|2,538652|6,623025|1,309378|1,530174|2,538652
4|5|18|1,281434|5,498145|1,457051|1,477307|2,666766|6,616518|1,544933|1,486605|2,666766
4|5|19|1,117718|5,750427|1,342699|1,527663|2,759931|6,574616|1,344431|1,555361|2,759931
4|5|20|0,972859|3,872298|1,386454|1,467141|2,526630|6,661745|1,471883|1,609072|2,526630
4|6|1|1,308804|5,710898|1,245566|1,357140|2,591776|6,714186|1,254994|1,373752|2,591776
4|6|2|0,827300|2,515704|1,389104|1,565832|1,920443|6,955338|1,206313|1,795150|1,920443
4|6|3|1,165647|3,570044|1,336473|1,524614|2,214571|6,647928|1,262541|1,672191|2,214571
4|6|4|0,942836|3,704689|1,263206|1,392802|2,410710|6,681926|1,256301|1,510336|2,410710
4|6|5|0,917335|3,798711|1,348014|1,550550|2,349659|6,622923|1,293676|1,647645|2,349659
4|6|6|0,823626|3,062068|1,388594|1,503374|2,054208|6,899532|1,284520|1,572083|2,054208
4|6|7|1,248887|5,572167|1,256778|1,366764|2,563671|6,691831|1,277509|1,403229|2,563671
4|6|8|0,852294|3,566435|1,498186|1,734137|1,875464|6,925239|1,243532|1,737332|1,875464
4|6|9|1,283241|5,831222|1,265960|1,401856|2,582592|6,681862|1,260553|1,439693|2,582592
4|6|10|0,910219|4,413650|1,398489|1,582357|2,328882|6,571148|1,399845|1,687046|2,328882
4|6|11|0,953574|3,829672|1,346383|1,506610|1,987619|6,704184|1,261692|1,718174|1,987619
4|6|12|0,793653|3,403161|1,354784|1,513507|1,970954|6,750629|1,265187|1,686155|1,970954
4|6|13|1,108093|4,453388|1,310382|1,481371|2,580252|6,609263|1,310342|1,549550|2,580252
4|6|14|1,194940|5,328544|1,261170|1,395644|2,579993|6,680286|1,262594|1,436462|2,579993
4|6|15|0,994308|4,467374|1,319128|1,509985|2,600780|6,599713|1,306216|1,569561|2,600780
4|6|16|1,004111|3,982922|1,329375|1,492297|2,439634|6,598357|1,340337|1,606525|2,439634
4|6|17|1,156622|5,077517|1,359839|1,565527|2,575170|6,576870|1,336756|1,620183|2,575170
4|6|18|1,119814|4,604406|1,353292|1,559158|2,575237|6,598471|1,341559|1,576344|2,575237
4|6|19|1,118965|5,883645|1,329186|1,512268|2,769431|6,583900|1,341221|1,532751|2,769431
4|6|20|0,972373|4,126402|1,320352|1,497723|2,549229|6,601952|1,304450|1,591306|2,549229
4|7|1|1,080240|3,868572|1,245505|1,359733|2,459743|6,731911|1,237343|1,409515|2,459743
4|7|2|0,920246|3,203852|1,283617|1,423582|2,356222|6,682449|1,269943|1,542375|2,356222
4|7|3|0,922628|3,276295|1,356157|1,493063|1,795738|6,964857|1,209533|1,623018|1,795738
4|7|4|0,889989|3,440273|1,384124|1,605885|2,275356|6,614363|1,315195|1,659578|2,275356
4|7|5|1,090172|3,515586|1,383114|1,516117|1,923156|6,690391|1,306507|1,757686|1,923156
4|7|6|1,018949|3,363250|1,331836|1,479839|2,086305|6,661103|1,285494|1,703074|2,086305
4|7|7|0,884661|3,139167|1,400881|1,616330|2,146453|6,607117|1,336458|1,718488|2,146453
4|7|8|1,001571|4,029681|1,391099|1,457353|1,989026|6,751014|1,371449|1,641282|1,989026
4|7|9|0,869483|3,590609|1,308764|1,481669|2,320820|6,636526|1,272293|1,630404|2,320820
4|7|10|0,968358|4,251066|1,373838|1,536562|2,383987|6,587004|1,402258|1,651728|2,383987
4|7|11|0,874045|3,141790|1,387307|1,583239|1,980234|6,690799|1,281015|1,725741|1,980234
4|7|12|1,104609|5,038058|1,298569|1,458843|2,673133|6,626377|1,307055|1,489904|2,673133
4|7|13|0,931896|4,167637|1,339852|1,524400|2,414172|6,576378|1,333347|1,658155|2,414172
4|7|14|1,218836|5,905281|1,316780|1,499670|2,756171|6,592050|1,316579|1,524250|2,756171
4|7|15|1,007501|5,021679|1,341501|1,509376|2,611754|6,581790|1,371126|1,562025|2,611754
4|7|16|0,951556|4,189493|1,340812|1,540587|2,521933|6,593645|1,330771|1,595285|2,521933
4|7|17|1,122532|5,196969|1,336719|1,533972|2,629902|6,585135|1,326538|1,579683|2,629902
4|7|18|1,038074|5,267358|1,377896|1,556876|2,661299|6,552078|1,401772|1,604114|2,661299
4|7|19|0,947861|3,339776|1,401996|1,561684|2,263247|6,635539|1,413261|1,636674|2,263247
4|7|20|1,180308|5,788066|1,545319|1,664068|2,600190|6,540467|1,703181|1,643975|2,600190
4|8|1|0,991124|4,291896|1,247099|1,360280|2,464798|6,717391|1,243462|1,423743|2,464798
4|8|2|0,932344|3,039953|1,442016|1,665311|1,825845|6,741960|1,289409|1,715117|1,825845
4|8|3|0,819795|2,495625|1,415693|1,563027|1,890887|6,811191|1,299242|1,854442|1,890887
4|8|4|0,799171|3,076295|1,459356|1,677015|1,716729|6,924244|1,220502|1,731520|1,716729
4|8|5|0,930267|3,307633|1,308315|1,475640|2,311106|6,708164|1,244449|1,587463|2,311106
4|8|6|0,989188|4,461852|1,289306|1,440736|2,464453|6,636686|1,289479|1,543892|2,464453
4|8|7|0,968909|3,842554|1,305975|1,475742|2,505550|6,614542|1,312695|1,567220|2,505550
4|8|8|0,856348|3,386251|1,459865|1,662255|1,654617|6,939823|1,235913|1,800681|1,654617
4|8|9|0,888163|2,949168|1,417432|1,633817|2,077433|6,632682|1,344735|1,720731|2,077433
4|8|10|0,856786|3,185886|1,367190|1,531262|1,887403|6,890197|1,213461|1,799421|1,887403
4|8|11|0,899862|2,988164|1,363350|1,517774|2,012168|6,735900|1,313884|1,687990|2,012168
4|8|12|1,036371|4,304044|1,302234|1,460319|2,586747|6,629930|1,306560|1,521012|2,586747
4|8|13|0,819917|3,357293|1,603133|1,905458|1,487333|6,821768|1,213741|1,840529|1,487333
4|8|14|0,859297|3,292533|1,306050|1,429467|2,305017|6,723238|1,264576|1,580572|2,305017
4|8|15|1,212096|6,090566|1,311754|1,487563|2,747303|6,605024|1,311988|1,506332|2,747303
4|8|16|0,999526|3,743153|1,407320|1,469205|2,496624|6,603586|1,465623|1,561480|2,496624
4|8|17|1,174386|5,113842|1,331103|1,518471|2,533036|6,585928|1,325643|1,599617|2,533036
4|8|18|0,949403|3,732238|1,388219|1,523799|2,443989|6,558701|1,459532|1,626966|2,443989
4|8|19|1,318795|5,747261|1,327776|1,508470|2,742549|6,585122|1,336013|1,536204|2,742549
4|8|20|1,006366|4,125820|1,368134|1,494308|2,525020|6,617235|1,415761|1,586685|2,525020
4|9|1|1,069550|5,225096|1,249332|1,367223|2,435554|6,726081|1,235189|1,428968|2,435554
4|9|2|0,891287|3,710461|1,400940|1,549913|1,892364|6,840754|1,295047|1,553913|1,892364
4|9|3|0,795008|2,820657|1,346038|1,470438|1,830770|6,939428|1,210247|1,735254|1,830770
4|9|4|0,847894|2,901408|1,394132|1,553845|1,831816|6,867002|1,241638|1,721608|1,831816
4|9|5|0,950675|3,976795|1,286118|1,442601|2,542031|6,650898|1,272727|1,514970|2,542031
4|9|6|1,026851|4,796180|1,316128|1,486587|2,545073|6,620946|1,305488|1,564094|2,545073
4|9|7|0,970425|3,380617|1,324858|1,491067|2,224311|6,629634|1,287934|1,682068|2,224311
4|9|8|0,958225|4,157289|1,312263|1,485476|2,504844|6,603707|1,310179|1,586893|2,504844
4|9|9|0,947330|4,121776|1,339382|1,486086|2,437308|6,604832|1,349394|1,595948|2,437308
4|9|10|0,950755|3,617906|1,324735|1,517196|2,495017|6,619027|1,293331|1,591192|2,495017
4|9|11|1,035281|3,499542|1,227782|1,304070|2,509339|6,744055|1,254087|1,412660|2,509339
4|9|12|1,043626|4,101056|1,570840|1,842311|2,187425|6,555546|1,509997|1,875800|2,187425
4|9|13|1,372036|5,612894|1,270471|1,415157|2,624114|6,673996|1,262031|1,442048|2,624114
4|9|14|1,060105|5,290492|1,453570|1,513860|2,770346|6,595914|1,524197|1,510588|2,770346
4|9|15|1,010004|3,523170|1,337287|1,485985|2,022610|6,782681|1,245669|1,667744|2,022610
4|9|16|1,138017|4,473744|1,403867|1,494917|2,501335|6,605170|1,478963|1,580506|2,501335
4|9|17|0,962528|3,928596|1,581758|1,604430|2,364797|6,627350|1,736972|1,726714|2,364797
4|9|18|1,029257|3,204188|1,409557|1,617278|2,086799|6,679110|1,327288|1,677971|2,086799
4|9|19|0,941252|4,362365|1,370465|1,541511|2,406741|6,571463|1,370757|1,670115|2,406741
4|9|20|0,852048|3,238939|1,337204|1,488747|2,050558|6,710840|1,270966|1,689666|2,050558
4|10|1|1,264703|5,065560|1,240013|1,347184|2,554664|6,725002|1,244613|1,373760|2,554664
4|10|2|0,844392|3,086197|1,313731|1,414662|1,999439|6,827945|1,263091|1,486618|1,999439
4|10|3|0,786979|2,880282|1,357724|1,407952|2,117468|6,857464|1,329411|1,730701|2,117468
4|10|4|0,771864|2,894948|1,414324|1,557342|1,740900|6,857806|1,287150|1,701488|1,740900
4|10|5|1,076447|4,115246|1,361597|1,555388|2,498164|6,601687|1,357947|1,604760|2,498164
4|10|6|0,786174|3,313334|1,426914|1,571807|1,492562|7,068205|1,217023|1,694454|1,492562
4|10|7|1,169789|5,111924|1,275400|1,417713|2,654987|6,657393|1,284765|1,443036|2,654987
4|10|8|0,926064|3,251226|1,415418|1,582080|2,284897|6,647990|1,391487|1,672433|2,284897
4|10|9|0,951731|3,867628|1,351997|1,477503|2,478737|6,642458|1,372463|1,577396|2,478737
4|10|10|1,037507|4,131070|1,342176|1,518720|2,382110|6,596375|1,338942|1,634470|2,382110
4|10|11|1,176001|5,707276|1,277357|1,421691|2,645911|6,661109|1,278308|1,447037|2,645911
4|10|12|0,933266|4,195676|1,345887|1,506644|2,552834|6,579398|1,377510|1,583973|2,552834
4|10|13|0,972822|3,512865|1,339779|1,471931|2,267941|6,607618|1,351767|1,659011|2,267941
4|10|14|0,893156|3,140065|1,345978|1,425900|2,328180|6,659993|1,386953|1,606475|2,328180
4|10|15|0,844186|3,971363|1,417621|1,635613|2,244294|6,579262|1,380925|1,687625|2,244294
4|10|16|0,999919|3,970823|1,353341|1,511019|2,390937|6,574062|1,378302|1,643056|2,390937
4|10|17|1,206204|5,695817|1,329190|1,487693|2,621539|6,615686|1,342421|1,518216|2,621539
4|10|18|0,962395|3,976511|1,312990|1,494469|2,506676|6,607896|1,295491|1,594791|2,506676
4|10|19|0,837987|3,878018|1,530949|1,780986|1,672458|6,766473|1,295243|1,797197|1,672458
4|10|20|1,229981|5,613982|1,354093|1,523081|2,779702|6,566611|1,393655|1,535229|2,779702
4|11|1|0,998041|4,279095|1,227321|1,312516|2,375368|6,766205|1,220596|1,393934|2,375368
4|11|2|0,868051|2,839237|1,452656|1,669299|1,759659|6,842569|1,231335|1,776650|1,759659
4|11|3|0,870212|3,022713|1,454960|1,670423|1,935757|6,674252|1,305526|1,812331|1,935757
4|11|4|0,983378|3,321335|1,294982|1,426263|2,350970|6,652055|1,304174|1,577739|2,350970
4|11|5|0,935024|3,427106|1,355320|1,528869|2,200760|6,616084|1,325995|1,693302|2,200760
4|11|6|0,968204|3,515471|1,446378|1,602740|2,224127|6,612472|1,440179|1,734547|2,224127
4|11|7|0,838190|3,256361|1,330065|1,473309|2,026687|6,753849|1,257162|1,574319|2,026687
4|11|8|0,956856|3,936685|1,308053|1,447514|2,503898|6,633402|1,327050|1,535577|2,503898
4|11|9|0,930875|2,915956|1,272705|1,342671|2,070900|6,874781|1,221740|1,650918|2,070900
4|11|10|0,926661|4,279112|1,381301|1,536082|2,550296|6,576694|1,428821|1,597605|2,550296
4|11|11|0,829937|3,011883|1,367314|1,526011|1,862118|6,922627|1,202273|1,705660|1,862118
4|11|12|1,070618|4,969591|1,319452|1,422770|2,601779|6,632291|1,368111|1,475836|2,601779
4|11|13|0,882413|4,521605|1,455398|1,648503|2,242415|6,552849|1,465071|1,717572|2,242415
4|11|14|0,852431|3,740765|1,378335|1,563742|2,068775|6,705611|1,295229|1,673276|2,068775
4|11|15|1,416692|6,491461|1,304970|1,474167|2,782662|6,617354|1,307001|1,474582|2,782662
4|11|16|0,903049|3,374817|1,305334|1,469667|2,446100|6,614918|1,312967|1,591127|2,446100
4|11|17|0,946393|4,443430|1,413082|1,637873|2,105267|6,557434|1,347136|1,780925|2,105267
4|11|18|1,061481|4,446994|1,348734|1,500482|2,622694|6,595210|1,382412|1,554236|2,622694
4|11|19|0,911120|3,467229|1,346711|1,505766|2,140279|6,649392|1,319462|1,693806|2,140279
4|11|20|0,975650|4,112592|1,355061|1,530205|2,548297|6,568772|1,374609|1,607181|2,548297
4|12|1|1,753490|6,028564|1,278760|1,428339|2,710614|6,647753|1,286069|1,442803|2,710614
4|12|2|0,823991|2,497417|1,426005|1,579252|1,920981|6,828003|1,288190|1,865185|1,920981
4|12|3|0,818397|2,685771|1,419986|1,567478|1,908188|6,764019|1,300595|1,786389|1,908188
4|12|4|0,795800|3,517828|1,385326|1,532984|1,845822|6,786190|1,269094|1,625290|1,845822
4|12|5|0,870409|3,173420|1,254500|1,323560|2,252059|6,850513|1,235681|1,481593|2,252059
4|12|6|0,847669|3,373622|1,353405|1,489628|2,227091|6,712985|1,340803|1,682980|2,227091
4|12|7|0,916625|3,031641|1,333095|1,454388|2,071406|6,722284|1,292092|1,699045|2,071406
4|12|8|1,044983|4,630478|1,316262|1,468182|2,538372|6,615126|1,338563|1,542101|2,538372
4|12|9|0,983946|3,467309|1,273707|1,418069|2,434188|6,651176|1,281711|1,537670|2,434188
4|12|10|0,944661|4,084633|1,371014|1,502404|2,549928|6,584397|1,431468|1,583642|2,549928
4|12|11|1,139762|5,317902|1,282184|1,435994|2,634527|6,649811|1,280705|1,470489|2,634527
4|12|12|0,900753|4,117686|1,532818|1,608984|2,294210|6,609246|1,666242|1,751687|2,294210
4|12|13|1,112853|4,917266|1,367619|1,513267|2,536253|6,583557|1,421659|1,560181|2,536253
4|12|14|0,941422|3,579362|1,335089|1,525177|2,380445|6,602947|1,316655|1,634608|2,380445
4|12|15|0,928082|4,284965|1,325682|1,434994|2,479284|6,624995|1,384770|1,563211|2,479284
4|12|16|1,200943|5,599716|1,467625|1,527911|2,598822|6,609673|1,477908|1,572337|2,598822
4|12|17|0,863723|3,864017|1,351480|1,501172|2,450664|6,599148|1,355841|1,618220|2,450664
4|12|18|0,971009|4,063702|1,360417|1,541091|2,475730|6,603651|1,373702|1,604184|2,475730
4|12|19|0,886005|3,381408|1,344721|1,506230|2,287583|6,613376|1,337068|1,666348|2,287583
4|12|20|0,913145|3,000446|1,325605|1,495815|2,209387|6,690958|1,277847|1,651778|2,209387
4|13|1|1,478999|5,730508|1,248817|1,370004|2,601629|6,718034|1,242594|1,381116|2,601629
4|13|2|0,870750|2,456640|1,452931|1,553887|1,985789|6,748518|1,375483|1,796308|1,985789
4|13|3|0,884995|2,670299|1,366978|1,493120|1,963573|6,791708|1,258327|1,731392|1,963573
4|13|4|0,958519|3,598839|1,516877|1,785469|1,652531|6,671835|1,277752|1,781605|1,652531
4|13|5|0,818793|3,825527|1,369566|1,462409|1,824440|6,817854|1,313300|1,612853|1,824440
4|13|6|0,972152|3,709816|1,286031|1,436217|2,450437|6,628822|1,293230|1,561723|2,450437
4|13|7|0,797198|3,267664|1,343235|1,405261|1,719602|7,001672|1,249107|1,503722|1,719602
4|13|8|0,888450|3,633758|1,381745|1,557165|1,890069|6,868825|1,230212|1,711992|1,890069
4|13|9|1,262670|4,691886|1,293172|1,449197|2,486953|6,640242|1,280411|1,549452|2,486953
4|13|10|1,176523|5,373122|1,370500|1,565626|2,562763|6,577015|1,367783|1,596186|2,562763
4|13|11|0,924760|3,919613|1,361207|1,523520|2,600761|6,587517|1,392240|1,584898|2,600761
4|13|12|0,997983|4,317137|1,331067|1,462972|2,577917|6,617998|1,351742|1,538627|2,577917
4|13|13|0,946682|3,636845|1,317915|1,474897|2,474058|6,616177|1,329570|1,577769|2,474058
4|13|14|1,039230|3,608334|1,325481|1,460170|2,292284|6,678024|1,333729|1,638454|2,292284
4|13|15|0,977505|4,147231|1,390700|1,528405|2,497540|6,583359|1,443705|1,620065|2,497540
4|13|16|0,904652|3,755885|1,290456|1,424783|2,269690|6,661960|1,280606|1,598787|2,269690
4|13|17|0,935724|4,290206|1,467030|1,556497|2,605702|6,581926|1,580922|1,606166|2,605702
4|13|18|0,991670|4,419187|1,346846|1,516369|2,535559|6,570903|1,371323|1,611661|2,535559
4|13|19|0,972171|4,413522|1,307144|1,450930|2,603673|6,609563|1,331902|1,533524|2,603673
4|13|20|0,877841|4,273436|1,415454|1,455299|1,833285|6,701704|1,414671|1,642540|1,833285
4|14|1|1,618956|5,398019|1,275929|1,425963|2,657631|6,655326|1,276077|1,452980|2,657631
4|14|2|0,824339|2,538734|1,427368|1,616415|2,038907|6,750134|1,334190|1,886258|2,038907
4|14|3|0,854653|2,962798|1,355843|1,511255|2,057567|6,714592|1,281442|1,653302|2,057567
4|14|4|0,848957|3,327171|1,451303|1,668666|1,758848|6,877503|1,222074|1,644400|1,758848
4|14|5|1,154993|4,580511|1,259188|1,386770|2,531217|6,699718|1,252867|1,432491|2,531217
4|14|6|0,847823|2,853800|1,381888|1,510060|2,124611|6,698932|1,346206|1,666797|2,124611
4|14|7|0,880399|3,571771|1,341273|1,464239|1,774217|6,958546|1,198521|1,597406|1,774217
4|14|8|1,310438|6,061422|1,259755|1,386715|2,606885|6,687709|1,265783|1,411778|2,606885
4|14|9|0,946480|3,181107|1,331391|1,504598|2,240593|6,673290|1,293434|1,655889|2,240593
4|14|10|0,878397|3,121874|1,349100|1,513861|1,988516|6,757993|1,240689|1,657969|1,988516
4|14|11|0,819824|3,331833|1,368583|1,531753|1,904704|6,885808|1,202269|1,569834|1,904704
4|14|12|0,930051|3,510407|1,367451|1,549227|2,353894|6,562984|1,373231|1,678453|2,353894
4|14|13|1,023334|4,327417|1,310292|1,486718|2,696179|6,599556|1,312156|1,532619|2,696179
4|14|14|0,926890|4,238337|1,382530|1,593305|2,248375|6,572505|1,341109|1,719920|2,248375
4|14|15|0,972858|3,443364|1,288834|1,406761|2,040410|6,758198|1,242461|1,602717|2,040410
4|14|16|0,910886|4,081235|1,344382|1,539744|2,372331|6,588470|1,321009|1,660837|2,372331
4|14|17|1,063708|5,572667|1,297447|1,461132|2,735229|6,615467|1,307580|1,486117|2,735229
4|14|18|0,923363|3,320891|1,353221|1,560149|2,294644|6,631555|1,293143|1,636008|2,294644
4|14|19|1,325027|6,301243|1,325936|1,503042|2,728087|6,594793|1,332244|1,520663|2,728087
4|14|20|0,972981|4,785299|1,381502|1,513165|2,619783|6,555678|1,439719|1,585030|2,619783
4|15|1|1,231593|4,316400|1,246248|1,349948|2,448250|6,749107|1,234472|1,398719|2,448250
4|15|2|0,906679|3,022595|1,410255|1,472276|2,193532|6,715784|1,404767|1,606113|2,193532
4|15|3|0,820973|3,282646|1,405209|1,568676|1,683257|6,862554|1,224861|1,666038|1,683257
4|15|4|0,811402|3,316865|1,338532|1,424895|2,028574|6,828728|1,310910|1,539069|2,028574
4|15|5|0,822771|3,236124|1,401123|1,588895|1,838495|6,880872|1,202973|1,703038|1,838495
4|15|6|1,135861|4,256827|1,267756|1,408499|2,528155|6,665486|1,266462|1,482071|2,528155
4|15|7|0,927071|4,591530|1,313102|1,487841|2,524184|6,624776|1,305548|1,570711|2,524184
4|15|8|0,827347|3,489616|1,293796|1,367590|2,350525|6,686368|1,333553|1,526139|2,350525
4|15|9|0,824557|3,006373|1,379587|1,527120|1,826713|6,887104|1,238632|1,715740|1,826713
4|15|10|0,959405|3,347703|1,307651|1,426409|2,099072|6,707446|1,288026|1,634293|2,099072
4|15|11|0,980261|4,354530|1,307147|1,483693|2,456800|6,606554|1,295675|1,605146|2,456800
4|15|12|1,251331|5,768503|1,340051|1,533677|2,705104|6,585461|1,335491|1,551876|2,705104
4|15|13|0,957057|4,266678|1,329724|1,491181|2,498369|6,596975|1,344903|1,588534|2,498369
4|15|14|0,929220|3,787533|1,339625|1,493152|2,486501|6,594314|1,361152|1,603638|2,486501
4|15|15|0,897401|3,561359|1,370464|1,522187|1,889034|6,728745|1,275582|1,714330|1,889034
4|15|16|0,902206|4,048142|1,392465|1,495118|2,145733|6,627172|1,411692|1,684405|2,145733
4|15|17|0,967734|5,070677|1,358076|1,560520|2,456417|6,562105|1,350647|1,651689|2,456417
4|15|18|0,909810|3,354974|1,395905|1,513642|2,186709|6,790815|1,357624|1,792936|2,186709
4|15|19|0,992082|4,307341|1,432577|1,558719|2,318681|6,566815|1,509006|1,640238|2,318681
4|15|20|1,055568|4,377047|1,357431|1,565117|2,288204|6,591044|1,329402|1,631331|2,288204
4|16|1|1,658235|6,295867|1,287592|1,440525|2,720211|6,643782|1,291126|1,450039|2,720211
4|16|2|0,898220|3,646482|1,223878|1,299111|2,419385|6,778035|1,221791|1,362695|2,419385
4|16|3|0,957475|3,500069|1,283275|1,406909|2,179656|6,716234|1,253860|1,559617|2,179656
4|16|4|0,943118|3,814709|1,424569|1,636928|2,242656|6,585564|1,405053|1,661826|2,242656
4|16|5|0,878630|2,976065|1,360084|1,538963|2,016749|6,792552|1,229031|1,641688|2,016749
4|16|6|0,845547|3,257013|1,337536|1,455595|1,829389|6,953334|1,222209|1,612535|1,829389
4|16|7|0,905096|4,009945|1,425232|1,587788|2,385658|6,585057|1,443345|1,689237|2,385658
4|16|8|0,895969|2,785767|1,331935|1,499857|2,197150|6,739757|1,255422|1,656493|2,197150
4|16|9|0,978406|4,480801|1,292601|1,444379|2,607227|6,620149|1,307050|1,512208|2,607227
4|16|10|1,148621|4,589094|1,327853|1,514169|2,439484|6,629449|1,288775|1,594449|2,439484
4|16|11|0,835714|3,267284|1,454109|1,592986|1,660156|7,028335|1,252288|1,955491|1,660156
4|16|12|0,903927|2,984345|1,310739|1,454959|2,168662|6,833716|1,224826|1,573079|2,168662
4|16|13|0,838724|3,577947|1,253398|1,305687|2,052494|6,852315|1,236845|1,428623|2,052494
4|16|14|0,995671|4,826970|1,278439|1,431494|2,575781|6,619013|1,292345|1,527354|2,575781
4|16|15|1,030337|4,970829|1,438612|1,604600|2,606888|6,539682|1,461408|1,659344|2,606888
4|16|16|1,026854|4,626848|1,363444|1,575243|2,297941|6,583894|1,308953|1,713373|2,297941
4|16|17|1,493542|6,571480|1,271223|1,414780|2,684945|6,673786|1,269958|1,417673|2,684945
4|16|18|1,246666|5,331931|1,326613|1,498195|2,508365|6,588969|1,333424|1,595694|2,508365
4|16|19|1,017453|3,869962|1,308478|1,481556|2,438526|6,586301|1,314516|1,621609|2,438526
4|16|20|1,118221|5,113460|1,391238|1,509561|2,552289|6,610736|1,437306|1,559781|2,552289
4|17|1|1,890101|6,446529|1,307213|1,476407|2,768211|6,614770|1,308889|1,482929|2,768211
4|17|2|0,918477|3,217665|1,323447|1,458581|2,348321|6,656568|1,322398|1,583504|2,348321
4|17|3|0,766176|2,754292|1,370429|1,513623|1,903847|6,942217|1,204109|1,666371|1,903847
4|17|4|0,838446|3,344983|1,391311|1,479787|1,802246|6,854238|1,364012|1,509243|1,802246
4|17|5|0,813275|2,978318|1,333929|1,443564|2,125318|6,779585|1,288748|1,620936|2,125318
4|17|6|0,877955|3,803749|1,344922|1,488983|2,274407|6,639585|1,363651|1,555183|2,274407
4|17|7|0,867982|2,688135|1,406113|1,466770|1,891455|6,855489|1,331774|1,692917|1,891455
4|17|8|0,897338|3,518052|1,390156|1,560629|2,286391|6,591184|1,402191|1,677683|2,286391
