WIG20,5,20140512,141500,2398.05,2398.72,2397.94,2398.38,94416,0
WIG20,5,20140512,142000,2398.22,2398.32,2397.61,2397.94,356251,0
WIG20,5,20140512,142500,2397.87,2399,2397.13,2399,119629,0
WIG20,5,20140512,143000,2399.09,2399.09,2398.46,2398.77,115144,0
WIG20,5,20140512,143500,2398.76,2399.37,2398.34,2399.25,48913,0
WIG20,5,20140512,144000,2399.77,2399.82,2399.12,2399.28,85061,0
WIG20,5,20140512,144500,2399.3,2399.89,2399.3,2399.45,158844,0
WIG20,5,20140512,145000,2399.4,2400.42,2399.4,2400.42,172611,0
WIG20,5,20140512,145500,2400.33,2400.64,2400.12,2400.38,78023,0
WIG20,5,20140512,150000,2400.27,2400.27,2398.83,2399.19,78058,0
WIG20,5,20140512,150500,2399.3,2399.3,2397.89,2398.64,44386,0
WIG20,5,20140512,151000,2398.64,2399.75,2398.64,2399.57,48826,0
WIG20,5,20140512,151500,2399.57,2400.04,2399.38,2399.38,114086,0
WIG20,5,20140512,152000,2399.87,2399.93,2399.19,2399.53,53196,0
WIG20,5,20140512,152500,2399.58,2400.28,2399.26,2400.17,144426,0
WIG20,5,20140512,153000,2399.95,2402.49,2399.95,2402.31,168485,0
WIG20,5,20140512,153500,2402.05,2403.65,2401.95,2402.21,102563,0
WIG20,5,20140512,154000,2402.21,2402.21,2399.75,2399.75,140283,0
WIG20,5,20140512,154500,2400.27,2401.11,2400.19,2401.11,94223,0
WIG20,5,20140512,155000,2401.18,2402.31,2401.12,2402.31,59405,0
WIG20,5,20140512,155500,2402.23,2403.23,2401.13,2403.1,80429,0
WIG20,5,20140512,160000,2403.25,2403.57,2402.09,2402.09,40746,0
WIG20,5,20140512,160500,2402.07,2403.25,2401.89,2403.12,107326,0
WIG20,5,20140512,161000,2403.14,2405.36,2402.59,2403.95,85454,0
WIG20,5,20140512,161500,2404.29,2404.29,2402.72,2403.86,65546,0
WIG20,5,20140512,162000,2403.82,2405.09,2403.82,2404.95,146252,0
WIG20,5,20140512,162500,2405.06,2406.04,2404.39,2405.54,156910,0
WIG20,5,20140512,163000,2405.06,2405.08,2403.64,2403.69,287333,0
WIG20,5,20140512,163500,2403.51,2403.52,2402.22,2402.83,229401,0
WIG20,5,20140512,164000,2403.3,2403.84,2402.57,2402.87,189231,0
WIG20,5,20140512,164500,2403.2,2404.13,2402.92,2404.04,354459,0
WIG20,5,20140512,165000,2404.43,2405.06,2404.05,2404.85,292684,0
WIG20,5,20140512,165500,2405.64,2405.64,2405.64,2405.64,0,0
WIG20,5,20140512,170000,2405.64,2405.64,2405.64,2405.64,0,0
WIG20,5,20140512,170500,2406.59,2412.71,2406.59,2412.71,1853785,0
WIG20,5,20140512,171000,2412.71,2412.71,2412.71,2412.71,0,0
